Basvuru Yili,Degerlendirme Puani,Cinsiyet,Dogum Tarihi,Dogum Yeri,Ikametgah Sehri,Universite Adi,Universite Turu,Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Bölüm,Universite Kacinci Sinif,Universite Not Ortalamasi,Daha Once Baska Bir Universiteden Mezun Olmus,Lise Adi,Lise Adi Diger,Lise Sehir,Lise Turu,Lise Bolumu,Lise Bolum Diger,Lise Mezuniyet Notu,Baska Bir Kurumdan Burs Aliyor mu?,Burs Aldigi Baska Kurum,Baska Kurumdan Aldigi Burs Miktari,Anne Egitim Durumu,Anne Calisma Durumu,Anne Sektor,Baba Egitim Durumu,Baba Calisma Durumu,Baba Sektor,Kardes Sayisi,Girisimcilik Kulupleri Tarzi Bir Kulube Uye misiniz?,Uye Oldugunuz Kulubun Ismi,Profesyonel Bir Spor Daliyla Mesgul musunuz?,Spor Dalindaki Rolunuz Nedir?,Aktif olarak bir STK üyesi misiniz?,Hangi STK'nin Uyesisiniz?,Stk Projesine Katildiniz Mi?,Girisimcilikle Ilgili Deneyiminiz Var Mi?,Girisimcilikle Ilgili Deneyiminizi Aciklayabilir misiniz?,Ingilizce Biliyor musunuz?,Ingilizce Seviyeniz?,"Daha Önceden Mezun Olunduysa, Mezun Olunan Üniversite",id
2022,27.0,Kadın,9.09.1999 00:00,İstanbul,Trabzon,Orta Doğu Teknik Üniversitesi,Devlet,,Hayır,Havacılık ve Uzay Mühendisliği,4,1.80 - 2.49,,KANUNİ ANADOLU LİSESİ,,Trabzon,Devlet,Sayısal,,75 - 100,Hayır,-,-,Lise,Hayır,-,Üniversite,Hayır,-,0.0,Hayır,,Evet,Takım Oyuncusu,Hayır,-,,Hayır,-,Evet,,,62126
2022,27.0,Kadın,15.01.1999 00:00,Kocaeli,Kocaeli,Yıldız Teknik Üniversitesi,Devlet,,Hayır,Kimya Mühendisliği,4,2.50 - 2.99,,Yücel Boru Fen Lisesi,,Kocaeli,Devlet,Sayısal,,75 - 100,Hayır,-,-,İlkokul,Hayır,-,Lise,Evet,Kamu,1.0,Hayır,,Hayır,-,Evet,Çorbada Tuzun Olsun derneğiyle beraber evsizlere yemek yardımında bulunmuştum.,,Hayır,-,Evet,,,62127
2022,27.0,Kadın,20.02.1998 00:00,Kars,İstanbul,Bolu Abant İzzet Baysal Üniversitesi,Devlet,,Hayır,Diğer,4,2.50 - 2.99,,eczacı neşen özlen güray anadolu lisesi,,İstanbul,Devlet,Sayısal,,75 - 100,Hayır,-,-,Eğitimi yok,Hayır,-,İlkokul,Evet,Özel Sektör,4.0,Evet,,Hayır,-,Evet,gönüllü öğretmenlik yaptım.,,Hayır,-,Evet,,,62128
2022,27.0,Erkek,25.07.2001 00:00,Trabzon,Trabzon,Bayburt Üniversitesi,Devlet,,Hayır,Yönetim Bilişim Sistemleri,2,3.00 - 3.49,,Araklı Anadolu Lisesi,,Trabzon,Devlet,Eşit Ağırlık,,50 - 74,Hayır,-,-,İlkokul,Hayır,-,Ortaokul,Hayır,-,4.0,Evet,,Hayır,-,Evet,siber güvenlik topluluğu başkan yardımcısı ve kurucularındanım.,,Hayır,-,Evet,,,62129
2022,27.0,Erkek,4.05.1999 00:00,Kahramanmaraş,Osmaniye,Osmaniye Korkut Ata Üniversitesi,Devlet,,Hayır,İlahiyat,2,2.50 - 2.99,,Gaziantep Nizip sosyal bilimler lisesi,,Gaziantep,Devlet,Eşit Ağırlık,,75 - 100,Evet,Kyk,500₺ - 999₺,Eğitimi yok,Hayır,-,İlkokul,Hayır,-,3.0,Hayır,,Evet,Bireysel,Evet,Kulüp toplantısı,,Hayır,-,Evet,,,62130
2022,27.0,Erkek,1.01.2001 00:00,Kahramanmaraş,Kahramanmaraş,Tokat Gaziosmanpaşa Üniversitesi,Devlet,,Hayır,Diğer,2,3.00 - 3.49,,k. maraş. çağlayancerit 80.yıl çok programlı Anadolu lisesi,,Kahramanmaraş,Devlet,Sözel,,75 - 100,Evet,kyk ama seneye bursum yok yatay geçiş yaparak bölüm değiştirdiğim için,500₺ - 999₺,İlkokul,Hayır,-,İlkokul,Hayır,-,3.0,Hayır,,Evet,Bireysel,Hayır,-,,Hayır,-,Hayır,,,62131
2022,27.0,Erkek,1.05.2001 00:00,Konya,Niğde,Niğde Ömer Halisdemir Üniversitesi,Devlet,,Hayır,Gıda Mühendisliği,2,3.00 - 3.49,,Fen Lisesi,,Eskişehir,Devlet,Sayısal,,50 - 74,Hayır,-,-,İlkokul,Hayır,-,Lise,Evet,Kamu,3.0,Hayır,,Evet,Takım Oyuncusu,Hayır,-,,Evet,Girişimcilik seminerlerine katılıyorum,Hayır,,,62132
2022,27.0,Kadın,5.02.2000 00:00,Ağrı,Ağrı,Kafkas Üniversitesi,Devlet,,Hayır,Hemşirelik,4,2.50 - 2.99,,15,,Ağrı,Devlet,Sayısal,,75 - 100,Hayır,-,-,Eğitimi yok,Hayır,-,İlkokul,Hayır,-,4.0,Hayır,,Hayır,-,Evet,Genç İhh gönüllüsü Kızılay gençlik kolları gönüllü üyesiyim Gençlik merkezi gönüllüsü,,Hayır,-,Hayır,,,62133
2022,27.0,Erkek,20.03.2002 00:00,Siirt,İstanbul,Fatih Sultan Mehmet Üniversitesi,Özel,,Evet,Hukuk,2,1.80 - 2.49,,İbrahim turhan mesleki ve teknik Anadolu lisesi,,İstanbul,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,Eğitimi yok,Hayır,-,İlkokul,Hayır,-,4.0,Hayır,,Hayır,-,Hayır,-,,Evet,Ufak işletme açtık (kafe),Evet,,,62134
2022,27.0,Kadın,16.04.2000 00:00,Diyarbakır,Burdur,Burdur Mehmet Akif Ersoy Üniversitesi,Devlet,,Hayır,Antrenörlük,4,2.50 - 2.99,,Kız meslek lisesi,,Diyarbakır,Devlet,Sözel,,75 - 100,Hayır,-,-,Eğitimi yok,Hayır,-,İlkokul,Hayır,-,4.0,Hayır,,Evet,Bireysel,Evet,Zumba festivali yaptım,,Hayır,-,Hayır,,,62135
2022,27.0,Erkek,14.12.1999 00:00,Mersin,İstanbul,Boğaziçi Üniversitesi,Devlet,,Hayır,Siyaset Bilimi ve Uluslararası İlişkiler,4,1.80 - 2.49,,Yahya Akel Fen Lisesi,,Mersin,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,Lise,Evet,Kamu,Üniversite,Evet,Kamu,1.0,Evet,,Hayır,-,Hayır,-,,Evet,Bir girişim danışmanlığı firmasında staj yaptım. Aynı zamanda bir erken aşama girişimde staj deneyimim oldu. Şu anda Dünyasına İyi Bakanlar Akademisi isimli bir sosyal girişimcilik programında yer almakat ve eğitimler görmekteyim.,Evet,,,62136
2022,27.0,Kadın,11.11.2000 00:00,Bolu,Ankara,Gazi Üniversitesi,Devlet,,Hayır,Özel Eğitim Öğretmenliği,3,3.00 - 3.49,,Özel Nokta Tek Koleji,,Ankara,Özel,Sözel,,75 - 100,Evet,Kyk,500₺ - 999₺,İlkokul,Hayır,-,İlkokul,Hayır,-,2.0,Hayır,,Hayır,-,Evet,Türk Kızılay'ında aktif olarak gönüllü olarak çalışıyorum.,,Hayır,-,Hayır,,,62137
2022,27.0,Kadın,31.12.2001 00:00,Muğla,Muğla,Muğla Sıtkı Koçman Üniversitesi,Devlet,,Hayır,Kamu Yönetimi,3,3.50 - 4.00,,Dr. Mete Ersoy Anadolu Liesi,,Muğla,Devlet,Eşit Ağırlık,,75 - 100,Evet,devlet bursu,500₺ - 999₺,İlkokul,Hayır,-,Eğitimi yok,Hayır,-,0.0,Hayır,,Evet,Bireysel,Hayır,-,,Hayır,-,Evet,,,62138
2022,27.0,Kadın,8.07.2000 00:00,Ankara,Ankara,İstanbul Topkapı Üniversitesi,Özel,,Hayır,Diğer,2,2.50 - 2.99,,Harun Çakmak mesleki ve teknik Anadolu lisesi,,Ankara,Devlet,Eşit Ağırlık,,50 - 74,Hayır,-,-,İlkokul,Hayır,-,İlkokul,Evet,Özel Sektör,2.0,Hayır,,Evet,Bireysel,Evet,Yetim çocuklara Kur'an dersi,,Hayır,-,Evet,,,62139
2022,27.0,Kadın,3.12.1998 00:00,Diğer,Adana,Selçuk Üniversitesi,Devlet,,Hayır,Diğer,2,2.50 - 2.99,,Atatürk kız meslek Anadolu lisesi,,Adana,Devlet,Sözel,,75 - 100,Evet,KYK bursu,500₺ - 999₺,İlkokul,Hayır,-,İlkokul,Evet,Diğer,4.0,Hayır,,Evet,Takım Oyuncusu,Evet,"Kimsesiz çocuklara erzak yardımı, köyde yaşayan çocuklarının okulunun duvarını boyamak",,Hayır,-,Hayır,,,62140
2022,27.0,Erkek,18.11.2002 00:00,Samsun,Kayseri,Abdullah Gül Üniversitesi,Devlet,,Hayır,Makine Mühendisliği,2,1.80 - 2.49,,Samsun Anadolu İmam Hatip lisesi,,Samsun,Devlet,Sayısal,,75 - 100,Evet,Kyk,500₺ - 999₺,İlkokul,Hayır,-,Üniversite,Evet,Kamu,4.0,Hayır,,Evet,Bireysel,Evet,Okulumun kuluplerinde yöneticilere yakın konularda görev yapmaktayım.,,Hayır,-,Evet,,,62141
2022,27.0,Erkek,4.12.1998 00:00,Ankara,Ankara,Çankaya Üniversitesi,Özel,,Evet,Bankacılık ve Finans,4,1.80 - 2.49,,Kamil Miras Anadolu Öğretmen Lisesi,,Afyonkarahisar,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,Üniversite,Hayır,-,Üniversite,Hayır,-,1.0,Hayır,,Evet,Bireysel,Hayır,-,,Hayır,-,Evet,,,62142
2022,27.0,Erkek,4.07.2002 00:00,Trabzon,Çankırı,Çankırı Karatekin Üniversitesi,Devlet,,Hayır,Diğer,2,3.00 - 3.49,,Şehit Ahmet Çamur Anadolu Lisesi,,Trabzon,Devlet,Sözel,,75 - 100,Evet,Devlet kredisi,500₺ - 999₺,Eğitimi yok,Hayır,-,Üniversite,Evet,Kamu,1.0,Hayır,,Evet,Takım Oyuncusu,Evet,Afad Gönüllüsü olmak İçin kurslara gidiyorum ve yakın zamanda kartını alacağım derslerin tekrardan başlamışsınız bekliyorum. 20 mayısta afad gönüllüsü olarak afad tarafından İstanbul’da gerçekleştirilen tatbikata gittik.,,Hayır,-,Hayır,,,62143
2022,27.0,Erkek,4.01.2000 00:00,Afyonkarahisar,İstanbul,Boğaziçi Üniversitesi,Devlet,,Hayır,Yönetim Bilişim Sistemleri,3,3.00 - 3.49,,Kamil Miras Anadolu Lisesi,,Afyonkarahisar,Devlet,Eşit Ağırlık,,75 - 100,Evet,KYK,500₺ - 999₺,İlkokul,Hayır,-,Ortaokul,Hayır,-,2.0,Hayır,,Evet,Bireysel,Hayır,-,,Hayır,-,Evet,,,62144
2022,27.0,Erkek,30.08.2000 00:00,Diyarbakır,Kırklareli,Kırklareli Üniversitesi,Devlet,,Hayır,Yazılım Mühendisliği,4,2.50 - 2.99,,80. Yıl cumhuriyet anadolu lisesi,,Diyarbakır,Devlet,Sayısal,,75 - 100,Hayır,-,-,Lise,Hayır,-,Lise,Evet,Kamu,2.0,Evet,,Evet,Bireysel,Hayır,-,,Hayır,-,Evet,,,62145
2022,27.0,Erkek,25.01.2001 00:00,Niğde,Niğde,Niğde Ömer Halisdemir Üniversitesi,Devlet,,Hayır,Türk Dili ve Edebiyatı,2,3.00 - 3.49,,"Niğde/Merkez, Yıldıztepe-Hacıabdullah ŞEHİT MEHMET KAYAHAN ÇOK PROGRAMLI ANADOLU LİSESİ",,Niğde,Devlet,Sözel,,50 - 74,Hayır,-,-,İlkokul,Hayır,-,Ortaokul,Evet,Diğer,3.0,Hayır,,Evet,Diğer,Hayır,-,,Hayır,-,Hayır,,,62146
2022,27.0,Erkek,4.10.1998 00:00,Mersin,Mersin,Trabzon Üniversitesi,Devlet,,Hayır,Beden Eğitimi ve Spor Öğretmenliği,4,3.00 - 3.49,,Cumhuriyet teknik endüstri meslek lisesi,,Mersin,Devlet,Eşit Ağırlık,,50 - 74,Evet,KYK,500₺ - 999₺,Eğitimi yok,Hayır,-,İlkokul,Hayır,-,4.0,Hayır,,Hayır,-,Evet,"Fidan dikimi, Yaşlı bakım evine ziyaret, Halay grubunda eğlence, Kimsesiz çocuklar için para toplama.",,Evet,"borsa, sanal para",Hayır,,,62147
2022,27.0,Kadın,5.12.2002 00:00,İstanbul,İstanbul,İstanbul Bilgi Üniversitesi,Özel,,Evet,Endüstri Mühendisliği,2,1.80 - 2.49,,Samiha Ayverdi Anadolu Lisesi,,İstanbul,Devlet,Sayısal,,75 - 100,Hayır,-,-,Lise,Hayır,-,Üniversite,Evet,Özel Sektör,1.0,Evet,,Hayır,-,Hayır,-,,Hayır,-,Evet,,,62148
2022,27.0,Kadın,5.10.2002 00:00,Tekirdağ,İstanbul,İstanbul Medipol Üniversitesi,Özel,,Evet,Hukuk,1,3.00 - 3.49,,Tekirdağ/ Çerkezköy Enesler Anadolu İmam Hatip Lisesi,,Tekirdağ,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,İlkokul,Hayır,-,Ortaokul,Evet,Kamu,3.0,Hayır,,Hayır,-,Evet,Okulumuzun diğer şehirlerdeki öğrencilere yardımı için düzenlemiş olduğumuz yardım faaliyetleri,,Hayır,-,Evet,,,62149
2022,27.0,Kadın,13.07.1999 00:00,İzmir,İstanbul,Yıldız Teknik Üniversitesi,Devlet,,Hayır,Biyomedikal Mühendisliği,4,2.50 - 2.99,,İzmir Atatürk Lisesi,,İzmir,Devlet,Sayısal,,75 - 100,Evet,Yıldız Teknik Üniversitesi Derneği,0 - 499₺,İlkokul,Hayır,-,İlkokul,Hayır,-,2.0,Hayır,,Hayır,-,Hayır,-,,Hayır,-,Evet,,,62150
2022,27.0,Kadın,22.08.2001 00:00,Eskişehir,Eskişehir,Eskişehir Osmangazi Üniversitesi,Devlet,,Hayır,Endüstri Mühendisliği,4,3.00 - 3.49,,Genç Ufuk Temel Lisesi,,Eskişehir,Özel,Sayısal,,75 - 100,Hayır,-,-,İlkokul,Hayır,-,Lise,Evet,Özel Sektör,2.0,Hayır,,Hayır,-,Hayır,-,,Hayır,-,Evet,,,62151
2022,27.0,Erkek,5.03.2002 00:00,Karabük,İstanbul,İstanbul Topkapı Üniversitesi,Özel,,Evet,Diğer,2,3.00 - 3.49,,75.Yıl Anadolu Lisesi,,Karabük,Devlet,Sayısal,,50 - 74,Hayır,-,-,Lise,Hayır,-,Lise,Evet,Özel Sektör,2.0,Evet,,Evet,Takım Oyuncusu,Hayır,-,,Hayır,-,Evet,,,62152
2022,27.0,Kadın,10.10.2000 00:00,Adıyaman,Adıyaman,Hakkari Üniversitesi,Devlet,,Hayır,İngilizce Öğretmenliği,2,3.00 - 3.49,,Şehit Şeyho Şişman Anadolu Lisesi,,Adıyaman,Devlet,Dil,,75 - 100,Evet,KYK,500₺ - 999₺,İlkokul,Hayır,-,İlkokul,Hayır,-,4.0,Hayır,,Hayır,-,Hayır,-,,Hayır,-,Evet,,,62153
2022,27.0,Erkek,7.09.2001 00:00,İstanbul,İstanbul,Sakarya Üniversitesi,Devlet,,Hayır,Makine Mühendisliği,3,3.00 - 3.49,,İSTANBUL ANADOLU İMAMHATİP LİSESİ,,İstanbul,Devlet,Sayısal,,75 - 100,Evet,kyk,500₺ - 999₺,Ortaokul,Hayır,-,Lise,Evet,Özel Sektör,1.0,Evet,,Evet,Takım Oyuncusu,Hayır,-,,Hayır,-,Evet,,,62154
2022,27.0,Kadın,12.03.2002 00:00,Balıkesir,İzmir,İzmir Demokrasi Üniversitesi,Devlet,,Hayır,Sosyoloji,1,Hazırlığım,,Ayyıldız Anadolu Lisesi,,Balıkesir,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,Ortaokul,Hayır,-,Ortaokul,Evet,Özel Sektör,2.0,Hayır,,Hayır,-,Evet,Sanat merkezinde görevli olmuştum.,,Hayır,-,Evet,,,62155
2022,27.0,Erkek,7.07.2001 00:00,İstanbul,İstanbul,Fatih Sultan Mehmet Üniversitesi,Özel,,Evet,Elektrik-Elektronik Mühendisliği,2,0 - 1.79,,Kırımlı Fazilet Olcay Anadolu Lisesi,,İstanbul,Devlet,Sayısal,,75 - 100,Hayır,-,-,Lise,Hayır,-,Lise,Evet,Özel Sektör,1.0,Hayır,,Evet,Bireysel,Evet,Kızılay Lösev,,Evet,"Kendi start-up girişimim var, TEKNOPARK İSTANBUL'da ideacube projesine kabul aldım.",Evet,,,62156
2022,27.0,Kadın,1.10.2001 00:00,Bilecik,Eskişehir,Eskişehir Osmangazi Üniversitesi,Devlet,,Hayır,Kimya,4,2.50 - 2.99,,Özel Bandırma Birey Temel Lisesi,,Balıkesir,Özel,Sayısal,,75 - 100,Evet,KYK,500₺ - 999₺,Üniversite,Hayır,-,Üniversite,Evet,Diğer,1.0,Evet,,Hayır,-,Evet,Pandemi zamanında Toplum Gönüllüleri Vakfı'nda online olarak etkinliklerine katıldım ve bir proje düşünüp yöneticilerle paylaşmıştım ancak devam ettiremedim.,,Hayır,-,Evet,,,62157
2022,27.0,Erkek,13.11.2000 00:00,Tekirdağ,Diğer,Manisa Celal Bayar Üniversitesi,Devlet,,Hayır,Elektrik-Elektronik Mühendisliği,2,3.00 - 3.49,,Cemile Yeşil Anadolu Lisesi,,Tekirdağ,Devlet,Sayısal,,50 - 74,Hayır,-,-,Ortaokul,Evet,Özel Sektör,Lise,Evet,Diğer,1.0,Evet,,Hayır,-,Evet,Okulumuzun IEEE Öğrenci kolunda aktif olarak görev almaktayım bu görevimde düzenlediğimiz büyük etkinlikerin koordine edilmesi ve bu etkinlikerin yapılacağı günün minimum geçmesini sağladık. Teknik Gezi Komitesi'nde de Başkan Yardımcılığı görevimi yürütmekteyim. Ekip arkadaşlarımla beraber Manisa ve çevresindeki fabrikalara çeşitli teknik geziler düzenleyerek öğrenci arkadaşlarımızı sektöre girmeden sektörü tanımalarında yardımcı olmaya çalışıyoruz.,,Hayır,-,Evet,,,62158
2022,27.0,Erkek,1.01.2002 00:00,Kayseri,Ankara,Orta Doğu Teknik Üniversitesi,Devlet,,Hayır,Kimya Mühendisliği,2,1.80 - 2.49,,Develi Fen Lisesi,,Kayseri,Devlet,Sayısal,,75 - 100,Hayır,-,-,Lise,Hayır,-,Üniversite,Evet,Kamu,3.0,Hayır,,Evet,Bireysel,Hayır,-,,Hayır,-,Evet,,,62159
2022,27.0,Kadın,21.03.2001 00:00,Aksaray,Antalya,Akdeniz Üniversitesi,Devlet,,Hayır,Gıda Mühendisliği,3,2.50 - 2.99,,Özel Selçuklu Temel Lisesi,,Aksaray,Devlet,Sayısal,,75 - 100,Hayır,-,-,İlkokul,Hayır,-,Lise,Evet,Diğer,2.0,Hayır,,Evet,Bireysel,Hayır,-,,Hayır,-,Evet,,,62160
2022,27.0,Kadın,25.04.2003 00:00,İstanbul,İstanbul,Yıldız Teknik Üniversitesi,Devlet,,Hayır,İşletme,1,Hazırlığım,,NİŞANTAŞI Nuri AKIN ANADOLU LİSESİ,,İstanbul,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,Lise,Hayır,-,Lise,Evet,Özel Sektör,2.0,Evet,,Hayır,-,Hayır,-,,Hayır,-,Evet,,,62161
2022,27.0,Erkek,5.11.2002 00:00,Kocaeli,Kocaeli,Eskişehir Osmangazi Üniversitesi,Devlet,,Hayır,Makine Mühendisliği,1,3.00 - 3.49,,Körfez Atatürk Anadolu Lisesi,,Kocaeli,Devlet,Sayısal,,50 - 74,Hayır,-,-,Eğitimi yok,Hayır,-,Lise,Evet,Diğer,2.0,Evet,,Hayır,-,Hayır,-,,Hayır,-,Evet,,,62162
2022,27.0,Kadın,25.08.2000 00:00,Siirt,Kocaeli,Kocaeli Üniversitesi,Devlet,,Hayır,Hukuk,4,3.00 - 3.49,,Vefa Lisesi,,İstanbul,Devlet,Eşit Ağırlık,,75 - 100,Evet,KYK,500₺ - 999₺,İlkokul,Hayır,-,İlkokul,Hayır,-,3.0,Hayır,,Hayır,-,Evet,"Okulumuz Hukuk Fakültesi Kulübü olan Ombudsman Kulübü'nde aktif olarak rol alıyorum. Kadın hakları ekibi olarak 1-31 Ekim Meme Kanseri Farkındalık Ayı kapsamında , 25 Kasım Kadına Yönelik Şiddete Karşı Uluslararası Mücadele Günü ve 8 Mart Kadınlar Günü için çeşitli gönüllülük faaliyetlerinde bulundum. Ayrıca doğa , çevre ve iklim değişikliği konularında çeşitli webinarlara katıldım.",,Hayır,-,Evet,,,62163
2022,27.0,Erkek,25.06.2001 00:00,Kırıkkale,Ankara,Ankara Hacı Bayram Veli Üniversitesi,Devlet,,Hayır,İşletme,3,1.80 - 2.49,,Başaran koleji,,Kırıkkale,Özel,Eşit Ağırlık,,75 - 100,Hayır,-,-,Üniversite,Evet,Kamu,Üniversite,Evet,Kamu,2.0,Evet,,Evet,Takım Oyuncusu,Hayır,-,,Evet,Baristalık yaparken kazandığım para ile sakız otomatı almıştım,Hayır,,,62164
2022,27.0,Kadın,19.03.2001 00:00,Sakarya,Sakarya,Sakarya Üniversitesi,Devlet,,Hayır,Hukuk,4,1.80 - 2.49,,Sakarya Cemil Meriç Sosyal Bilimler Lisesi,,Sakarya,Devlet,Eşit Ağırlık,,75 - 100,Evet,Kredi ve Yurtlar Kurumu,500₺ - 999₺,Eğitimi yok,Hayır,-,İlkokul,Hayır,-,2.0,Evet,,Hayır,-,Hayır,-,,Evet,Kendi kurduğum sitede yetistirdigim organik ürünleri satıyorum.,Evet,,,62165
2022,27.0,Kadın,6.01.1998 00:00,Ankara,Zonguldak,Zonguldak Bülent Ecevit Üniversitesi,Devlet,,Hayır,İnşaat Mühendisliği,4,0 - 1.79,,Zafer Tekyıldız Lisesi,,Ankara,Özel,Sayısal,,75 - 100,Hayır,-,-,Üniversite,Evet,Kamu,Üniversite,Hayır,-,1.0,Hayır,,Hayır,-,Evet,1.5 yıl boyunca Toplum Gönüllüleri Vakfı'nın Zonguldak öğrenci topluluğunda koordinatörlük yaptım.,,Evet,2021 yılında üniversitemizde düzenlenen Uni4Society girişimcilik yarışmasında ekibimle beraber ürettiğim fikir derece alarak bir sonraki aşamaya hak kazanmıştır.,Evet,,,62166
2022,27.0,Erkek,10.11.2002 00:00,Ağrı,Bitlis,Bitlis Eren Üniversitesi,Devlet,,Hayır,Diğer,2,2.50 - 2.99,,Alparslan anadolu lisesi,,Ağrı,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,İlkokul,Hayır,-,Ortaokul,Evet,Diğer,4.0,Hayır,,Hayır,-,Hayır,-,,Evet,Proje gelistirme,Evet,,,62167
2022,27.0,Kadın,27.04.2000 00:00,Ankara,Ankara,Ufuk Üniversitesi,Özel,,Evet,Hukuk,3,3.00 - 3.49,,Ankara Türk Telekom Sosyal Bilimler Lisesi,,Ankara,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,Lise,Evet,Kamu,Lise,Hayır,-,2.0,Hayır,,Hayır,-,Evet,"Togv vakfı bünyesinde Öğrencim Olur Musun? projesinde İletişim sorumlusuyum. Projemiz eğitiminden dezavantajlı olarak yararlanan ilk ve ortaokul öğrencileriyle gerekli aşamaları tamamlamış üniversite öğrencilerini buluşturarak öğrencilere ders vermelerini sağlamak ve bu eşitsizliği birazda olsa azaltmak bende öğrenci, veli ve eğitmenleri bilgilendirme, sorunları ilk elden çözme konusunda projeye katkıda bulunuyorum",,Hayır,-,Evet,,,62168
2022,27.0,Kadın,7.10.2000 00:00,İstanbul,Bursa,Bursa Teknik Üniversitesi,Devlet,,Hayır,Psikoloji,4,3.00 - 3.49,,Özel Final Temel Lises,,İstanbul,Özel,Eşit Ağırlık,,75 - 100,Evet,Devlet,500₺ - 999₺,İlkokul,Evet,Özel Sektör,Ortaokul,Evet,Özel Sektör,1.0,Hayır,,Hayır,-,Evet,6 haftalık Romanya'da gönüllü olarak ilkokul çocuklarıyla çalıştım. Bursa'da çeşitli derneklerde faaliyetler ve proje yazıları yürütmektedir,,Hayır,-,Evet,,,62169
2022,27.0,Kadın,10.02.2000 00:00,Yalova,İstanbul,İstanbul Üniversitesi,Devlet,,Hayır,Hukuk,3,3.00 - 3.49,,YALOVA ÖZEL BAHÇEŞEHİR ANADOLU LİSESİ (son sınıfta geçtim),,Yalova,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,Eğitimi yok,Hayır,-,Üniversite,Evet,Kamu,2.0,Evet,,Hayır,-,Hayır,-,,Hayır,-,Evet,,,62170
2022,27.0,Erkek,12.07.2000 00:00,Mersin,İstanbul,Yıldız Teknik Üniversitesi,Devlet,,Hayır,Kimya,4,3.00 - 3.49,,Mahmut Arslan Anadolu Lisesi,,Mersin,Devlet,Sayısal,,75 - 100,Hayır,-,-,Lise,Hayır,-,Lise,Hayır,-,1.0,Hayır,,Hayır,-,Hayır,-,,Evet,Kripto paralar üzerine kendi NFT'lerimi ve coinlerimi yarattım.,Evet,,,62171
2022,27.0,Kadın,2.04.2001 00:00,Ankara,Ankara,Karadeniz Teknik Üniversitesi,Devlet,,Hayır,Uluslararası İlişkiler,2,2.50 - 2.99,,BAHÇELİEVLER DENEME ANADOLU LİSESİ,,Ankara,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,Lise,Evet,Özel Sektör,Üniversite,Evet,Kamu,3.0,Evet,,Hayır,-,Hayır,2020-2021 yılları arasında Lösev vakfı için gönüllü olarak,,Hayır,-,Evet,,,62172
2022,27.0,Kadın,9.10.2001 00:00,Kahramanmaraş,Ankara,Gazi Üniversitesi,Devlet,,Hayır,Tıp,3,3.50 - 4.00,,Fethiye sena,,Muğla,Özel,Sayısal,,75 - 100,Evet,KYK,500₺ - 999₺,İlkokul,Hayır,-,İlkokul,Evet,Özel Sektör,2.0,Hayır,,Hayır,-,Hayır,-,,Hayır,-,Evet,,,62173
2022,27.0,Kadın,9.03.2000 00:00,Kütahya,Ankara,Ankara Hacı Bayram Veli Üniversitesi,Devlet,,Hayır,Uluslararası İlişkiler,4,3.00 - 3.49,,Tavşanlı Anadolu Lisesi,,Kütahya,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,Ortaokul,Evet,Özel Sektör,Lise,Evet,Kamu,1.0,Evet,,Hayır,-,Evet,Kızılay GönüllüOl üyesi olarak etkinliklere katılıyorum.,,Hayır,-,Evet,,,62174
2022,27.0,Erkek,5.12.2000 00:00,İstanbul,İstanbul,Yıldız Teknik Üniversitesi,Devlet,,Hayır,Endüstri Mühendisliği,4,3.00 - 3.49,,Recep Güngör Anadolu Lİsesi,,İstanbul,Devlet,Sayısal,,75 - 100,Hayır,-,-,Ortaokul,Hayır,-,Lise,Evet,Özel Sektör,3.0,Evet,,Hayır,-,Hayır,-,,Evet,University4Society kurumunun düzenlemiş olduğu yarışmada 3. Olup kamp rezervasyon platformu ile ilgili bir girişimin temellerini grup arkadaşlarımla attım. Harlclnde Bireysel olarak doğal ürünler üretip bunu bulunduğum mahallede ki bir esnafa sattım. Ürün ellerinde bittikçe ben üretmeye devam edecektim ama ne yazık ki ürün bu lokasyonda tutmadı ve artan fiyat pahalılığı nedeniyle seri üretimdeki ürünlere yenik düştüm.,Evet,,,62175
2022,27.0,Kadın,2.06.1999 00:00,Van,İzmir,İzmir Demokrasi Üniversitesi,Devlet,,Hayır,Hukuk,2,3.00 - 3.49,,Niyazi Türkmenoğlu Anadolu lisesi,,Van,Devlet,Eşit Ağırlık,,50 - 74,Evet,Kyk kredisi,500₺ - 999₺,İlkokul,Hayır,-,Ortaokul,Evet,Kamu,3.0,Hayır,,Hayır,-,Evet,Hayır vakıflarında gönüllü olarak çalıştım,,Hayır,-,Evet,,,62176
