Basvuru Yili,Degerlendirme Puani,Cinsiyet,Universite Adi,Universite Turu,Burs Aliyor mu?,Bölüm,Universite Kacinci Sinif,Universite Not Ortalamasi,Daha Once Baska Bir Universiteden Mezun Olmus,Lise Turu,Lise Bolumu,Baska Bir Kurumdan Burs Aliyor mu?,Anne Egitim Durumu,Anne Calisma Durumu,Anne Sektor,Baba Egitim Durumu,Baba Calisma Durumu,Baba Sektor,Kardes Sayisi,Girisimcilik Kulupleri Tarzi Bir Kulube Uye misiniz?,Profesyonel Bir Spor Daliyla Mesgul musunuz?,Aktif olarak bir STK üyesi misiniz?,Stk Projesine Katildiniz Mi?,Girisimcilikle Ilgili Deneyiminiz Var Mi?,Ingilizce Biliyor musunuz?
2022,18.0,1,160,1,0,145,3,4,0.0,1,2,0,2,0,0,2,1,1,3.0,1,0,0,0.0,0,0
2022,18.0,2,76,2,1,8,3,2,0.0,0,0,0,3,0,0,1,1,3,2.0,1,0,0,0.0,0,1
2022,18.0,1,141,1,0,2,2,5,0.0,1,0,0,2,1,3,4,1,2,1.0,0,0,0,0.0,0,1
2022,18.0,2,108,1,0,45,4,4,0.0,1,2,1,3,1,3,3,0,0,2.0,0,1,0,0.0,0,1
2022,18.0,1,168,1,0,47,3,4,0.0,1,0,0,1,0,0,3,0,0,4.0,0,0,1,0.0,0,0
2022,18.0,1,71,1,0,0,2,4,0.0,1,1,1,0,0,0,1,0,0,4.0,1,0,0,0.0,0,0
2022,18.0,2,140,1,0,10,2,4,0.0,1,2,0,3,0,0,3,1,2,1.0,0,0,0,0.0,0,1
2022,18.0,2,166,1,0,57,3,4,0.0,1,2,1,2,0,0,3,0,0,2.0,0,1,0,0.0,0,1
2022,18.0,1,128,1,0,290,4,4,0.0,1,3,0,3,0,0,3,0,3,0.0,0,0,0,0.0,0,1
2022,18.0,1,133,1,0,10,3,2,0.0,1,2,0,1,0,0,1,0,0,1.0,0,0,1,0.0,0,1
2022,18.0,2,70,1,0,64,2,4,0.0,0,2,0,4,1,2,4,1,2,1.0,0,0,0,0.0,1,1
2022,18.0,2,1,2,0,5,1,0,0.0,0,0,0,4,1,2,5,1,3,1.0,1,0,0,0.0,1,1
2022,18.0,2,80,1,0,2,3,2,0.0,0,0,0,2,0,0,4,1,1,3.0,1,0,0,0.0,1,1
2022,18.0,1,95,1,0,12,3,4,0.0,1,0,0,3,0,0,1,1,1,2.0,1,0,0,0.0,0,1
2022,18.0,1,92,2,0,50,2,4,0.0,0,0,1,1,0,0,3,1,3,4.0,0,0,1,0.0,0,0
2022,18.0,1,124,1,0,57,4,2,0.0,1,2,1,0,0,0,1,0,0,4.0,0,0,1,0.0,0,1
2022,18.0,2,81,1,0,12,3,4,0.0,1,0,1,3,0,0,5,0,0,3.0,0,0,1,0.0,0,1
2022,18.0,1,70,1,0,10,3,4,0.0,1,2,0,4,0,0,4,1,2,1.0,0,0,0,0.0,0,1
2022,17.0,1,81,1,0,79,3,4,0.0,1,0,1,3,0,0,2,1,3,1.0,0,0,0,0.0,0,1
2022,17.0,1,5,2,1,3,2,3,0.0,1,2,0,1,0,0,2,1,3,1.0,0,0,0,0.0,0,1
2022,17.0,1,72,1,0,22,4,3,0.0,1,2,1,1,1,3,0,0,0,1.0,0,0,0,0.0,0,1
2022,17.0,1,130,1,0,26,2,3,0.0,1,0,1,3,0,0,3,0,0,1.0,0,0,1,0.0,0,1
2022,17.0,1,175,2,1,11,3,3,0.0,1,0,1,4,1,1,3,0,0,0.0,0,0,1,0.0,0,1
2022,17.0,1,96,1,0,7,2,3,0.0,1,2,1,3,0,0,3,1,3,2.0,0,0,0,0.0,0,1
2022,17.0,1,121,1,0,21,2,4,0.0,1,2,1,1,0,0,1,0,0,1.0,0,0,0,0.0,0,1
2022,17.0,1,81,1,0,11,2,1,0.0,0,0,0,2,0,0,3,1,3,2.0,0,0,1,0.0,0,1
2022,17.0,1,139,1,0,16,3,5,0.0,1,2,1,3,0,0,1,1,3,2.0,0,0,0,0.0,0,1
2022,17.0,1,103,1,0,91,2,3,0.0,1,0,0,1,1,3,1,1,3,1.0,1,0,0,0.0,0,1
2022,17.0,2,94,1,0,44,4,2,0.0,1,1,1,0,0,0,0,1,1,4.0,0,0,0,0.0,1,0
2022,17.0,2,170,1,0,0,2,4,0.0,1,1,0,0,0,0,1,0,0,4.0,1,0,0,0.0,0,1
2022,17.0,1,176,1,0,23,3,3,0.0,1,2,0,0,0,0,0,0,0,4.0,0,0,0,0.0,0,0
2022,17.0,1,228,1,0,48,4,3,0.0,1,2,1,1,0,0,1,1,1,2.0,0,0,1,0.0,0,1
2022,17.0,2,234,1,0,54,1,3,0.0,1,2,1,0,0,0,1,1,1,4.0,1,0,0,0.0,0,0
2022,17.0,1,125,1,0,107,4,3,0.0,1,0,1,2,1,3,1,1,3,1.0,0,0,1,0.0,0,1
2022,17.0,2,166,1,0,170,4,4,0.0,1,1,1,1,1,3,1,0,0,3.0,0,0,0,0.0,1,0
2022,17.0,1,72,1,0,64,1,0,0.0,1,2,1,0,0,0,1,0,0,4.0,0,1,0,0.0,0,1
2022,17.0,2,206,1,0,31,1,0,0.0,1,2,0,1,0,0,1,1,3,2.0,0,0,1,0.0,0,1
2022,17.0,2,96,1,0,8,3,4,0.0,1,0,1,0,0,0,0,0,0,4.0,0,0,0,0.0,0,0
2022,17.0,1,110,1,0,8,3,4,0.0,1,0,0,3,0,0,4,1,2,2.0,0,0,0,0.0,0,0
2022,17.0,1,85,1,0,0,2,3,0.0,1,0,1,2,0,0,1,0,0,1.0,0,0,1,0.0,0,1
2022,17.0,1,209,1,0,29,2,4,0.0,1,0,1,1,0,0,1,0,0,3.0,1,0,0,0.0,0,0
2022,17.0,2,95,1,0,37,4,2,0.0,0,2,0,0,0,0,1,0,0,2.0,0,1,0,0.0,0,1
2022,17.0,2,64,1,0,6,2,4,0.0,0,3,1,4,1,2,5,1,2,1.0,0,0,0,0.0,0,1
2022,17.0,1,64,1,0,8,2,4,0.0,1,0,1,3,0,0,4,0,0,2.0,0,0,0,0.0,0,1
2022,17.0,2,73,1,0,93,4,3,0.0,1,2,0,1,0,0,1,0,0,3.0,0,0,0,0.0,1,1
2022,17.0,1,131,1,0,6,2,4,0.0,1,3,1,1,0,0,1,1,3,3.0,0,0,0,0.0,0,1
2022,17.0,1,95,1,0,60,1,3,0.0,0,0,0,3,0,0,3,1,2,1.0,0,0,0,0.0,0,1
2022,17.0,1,179,1,0,3,1,0,0.0,1,2,0,1,0,0,1,0,0,1.0,0,0,0,0.0,0,1
2022,17.0,1,93,1,0,81,3,4,0.0,1,0,1,1,0,0,3,0,0,4.0,1,0,0,0.0,0,0
2022,17.0,1,145,1,0,44,1,3,0.0,1,1,0,1,0,0,2,0,0,4.0,0,0,0,0.0,0,0
2022,17.0,2,163,1,0,250,4,4,0.0,1,0,1,0,0,0,0,0,0,4.0,0,1,0,0.0,0,0
2022,17.0,2,139,1,0,71,2,4,0.0,1,2,0,1,0,0,2,1,3,1.0,1,0,0,0.0,0,1
2022,17.0,2,238,1,0,15,2,4,0.0,1,0,0,1,0,0,1,1,1,3.0,1,0,0,0.0,0,0
2022,17.0,1,169,1,0,57,3,3,0.0,1,2,0,3,0,0,1,1,3,2.0,0,0,1,0.0,0,1
2022,17.0,1,113,1,0,0,2,4,0.0,1,2,0,1,0,0,1,1,1,2.0,0,0,0,0.0,0,0
2022,17.0,2,197,1,0,53,3,4,0.0,0,1,0,0,0,0,1,0,0,4.0,0,0,0,0.0,1,0
2022,17.0,2,104,1,0,68,2,4,0.0,1,2,1,1,0,0,1,0,0,3.0,1,0,0,0.0,0,1
2022,17.0,1,156,1,0,0,2,4,0.0,1,0,0,1,0,0,2,0,0,2.0,1,0,0,0.0,0,0
2022,17.0,1,91,1,0,7,3,3,0.0,1,2,1,2,0,0,3,0,0,1.0,0,1,0,0.0,0,1
2022,17.0,1,128,1,0,57,2,2,0.0,1,2,0,1,0,0,1,1,1,4.0,0,0,0,0.0,0,0
2022,17.0,1,147,1,0,170,3,2,0.0,1,1,1,1,0,0,1,0,0,4.0,0,0,1,0.0,0,0
2022,17.0,2,132,1,0,308,3,4,0.0,1,1,1,0,0,0,0,0,0,4.0,0,0,0,0.0,0,0
2022,17.0,1,122,1,0,0,2,3,0.0,1,0,0,0,0,0,0,0,0,4.0,1,0,0,0.0,0,1
2022,17.0,1,206,1,0,9,5,4,0.0,1,2,1,1,0,0,4,0,3,1.0,0,0,0,0.0,0,1
2022,17.0,2,72,1,0,102,3,4,0.0,1,2,0,1,0,0,3,1,3,1.0,1,0,0,0.0,0,1
2022,17.0,1,78,1,0,170,3,5,0.0,0,1,1,1,0,0,1,0,0,4.0,0,0,0,0.0,0,1
2022,17.0,1,73,1,0,19,2,3,0.0,1,3,0,0,0,0,0,1,1,4.0,0,0,0,0.0,0,1
2022,17.0,2,78,1,0,6,2,4,0.0,1,3,0,1,0,0,4,0,0,2.0,0,0,0,0.0,0,1
2022,17.0,1,100,1,0,107,3,3,0.0,1,0,0,2,0,0,1,0,0,2.0,0,0,0,0.0,0,1
2022,17.0,1,146,1,0,26,4,3,0.0,1,0,1,3,0,0,2,0,0,3.0,0,1,0,0.0,0,1
2022,17.0,2,194,1,0,177,2,4,0.0,1,1,1,0,0,0,0,0,0,4.0,0,0,1,0.0,0,0
2022,17.0,1,149,1,0,15,1,0,0.0,1,0,1,3,0,0,0,0,0,0.0,0,0,0,0.0,0,1
2022,17.0,1,125,1,0,101,3,3,0.0,1,2,0,1,0,0,1,1,3,1.0,0,0,1,0.0,0,1
2022,17.0,1,100,1,0,107,3,3,0.0,1,0,0,2,1,3,1,0,0,2.0,0,0,0,0.0,0,1
2022,17.0,1,181,2,1,57,2,3,0.0,0,2,1,3,0,0,3,0,0,1.0,0,1,0,0.0,0,1
2022,17.0,1,136,1,0,40,4,3,0.0,1,0,0,3,1,3,4,1,1,2.0,0,1,0,0.0,0,1
2022,17.0,2,140,1,0,11,3,3,0.0,1,0,0,2,0,0,3,1,2,2.0,0,0,1,0.0,0,1
2022,17.0,1,139,1,0,60,4,3,0.0,1,0,1,1,0,0,3,1,3,1.0,0,0,0,0.0,0,0
2022,17.0,1,98,1,0,2,3,3,0.0,1,0,1,4,0,0,3,0,0,0.0,0,0,1,0.0,0,1
2022,17.0,1,126,1,0,57,4,3,0.0,1,2,1,0,0,0,0,1,1,4.0,0,0,1,0.0,0,1
2022,17.0,2,145,1,0,47,3,4,0.0,1,0,1,0,0,0,1,1,1,4.0,0,0,1,0.0,0,0
2022,17.0,1,99,1,0,242,2,3,0.0,1,0,0,1,0,0,1,1,1,1.0,0,0,1,0.0,0,1
2022,17.0,1,105,1,0,0,2,3,0.0,1,0,0,2,0,0,2,0,0,3.0,0,0,1,0.0,0,1
2022,17.0,1,98,1,0,23,5,4,0.0,1,2,0,1,0,0,2,1,3,2.0,0,0,0,0.0,0,1
2022,17.0,2,151,1,0,228,3,4,0.0,1,1,1,3,0,0,0,0,0,4.0,1,0,0,0.0,0,1
2022,17.0,2,85,1,0,37,2,4,0.0,1,2,0,1,0,0,2,0,0,1.0,0,0,0,0.0,1,0
2022,17.0,2,141,1,0,12,4,4,0.0,1,0,0,2,0,0,2,0,0,1.0,0,0,0,0.0,0,0
2022,17.0,2,72,1,0,79,4,4,0.0,1,0,0,0,0,0,0,0,0,4.0,1,0,0,0.0,0,1
2022,17.0,1,125,1,0,12,1,0,0.0,0,0,0,1,0,0,3,0,0,1.0,0,0,0,0.0,1,1
2022,17.0,1,198,1,0,8,4,4,0.0,1,0,1,1,0,0,1,0,0,4.0,0,0,0,0.0,0,1
2022,17.0,2,111,1,0,64,3,3,0.0,1,2,0,3,0,0,4,1,2,2.0,0,0,1,0.0,0,1
2022,17.0,1,159,1,0,0,2,4,0.0,1,2,0,2,0,0,2,0,0,4.0,0,0,0,0.0,0,1
2022,17.0,2,132,1,0,16,3,4,0.0,1,2,0,0,0,0,3,1,2,4.0,1,0,0,0.0,0,1
2022,17.0,1,41,2,1,11,1,0,0.0,1,0,1,1,0,0,1,0,0,3.0,1,0,0,0.0,1,1
2022,17.0,1,128,1,0,99,4,3,0.0,0,0,0,1,1,3,3,0,0,1.0,0,1,0,0.0,0,1
2022,17.0,2,72,1,0,76,4,3,0.0,0,2,0,2,0,0,3,1,1,2.0,0,1,0,0.0,0,1
2022,17.0,1,140,1,0,3,1,0,0.0,1,2,0,2,0,0,1,0,0,1.0,0,0,1,0.0,0,1
2022,17.0,2,165,1,0,4,4,4,0.0,1,2,0,1,0,0,4,0,0,2.0,0,0,0,0.0,1,0
2022,17.0,1,8,2,1,26,2,3,0.0,0,0,0,3,0,0,5,1,1,1.0,0,0,0,0.0,0,1
2022,17.0,1,127,1,0,80,1,0,0.0,0,2,1,3,0,0,4,1,3,0.0,0,0,1,0.0,0,1
2022,17.0,1,70,1,0,26,1,0,0.0,1,0,1,3,0,0,4,1,1,2.0,0,1,0,0.0,0,1
2022,17.0,1,100,1,0,4,2,3,0.0,1,2,0,1,0,0,4,1,2,2.0,1,0,0,0.0,0,1
2022,17.0,1,41,2,1,21,2,3,0.0,1,2,0,4,0,0,3,0,0,2.0,0,0,0,0.0,0,1
2022,17.0,2,122,1,0,8,2,2,0.0,0,0,0,4,1,2,5,1,2,2.0,0,0,1,0.0,0,1
2022,17.0,1,97,1,0,191,4,3,0.0,0,0,0,3,0,0,3,1,3,1.0,1,0,0,0.0,0,1
2022,17.0,1,11,2,1,12,3,3,0.0,0,0,0,4,1,2,4,1,2,1.0,1,0,0,0.0,0,1
2022,17.0,1,121,1,0,40,4,3,0.0,1,0,0,2,0,0,2,1,3,2.0,0,0,0,0.0,0,1
2022,17.0,1,93,1,0,16,2,4,0.0,1,2,0,3,1,3,3,1,3,3.0,1,0,0,0.0,0,0
2022,17.0,1,139,1,0,12,4,3,0.0,0,1,1,0,0,0,1,1,1,4.0,1,0,0,0.0,0,1
2022,17.0,1,127,1,0,309,3,3,0.0,1,0,0,0,0,0,2,0,0,2.0,0,1,0,0.0,0,1
2022,17.0,1,234,1,0,9,5,4,0.0,1,2,1,1,0,0,1,0,0,2.0,0,0,0,0.0,0,1
2022,17.0,2,31,2,1,86,2,2,0.0,0,2,0,4,0,0,4,1,3,1.0,0,0,0,0.0,0,1
2022,17.0,1,94,1,0,47,2,3,0.0,1,0,1,0,0,0,1,1,3,4.0,0,0,1,0.0,0,1
2022,17.0,1,58,1,0,2,2,3,0.0,0,0,1,3,0,0,2,1,2,1.0,0,0,0,0.0,0,1
2022,17.0,2,95,1,0,76,4,2,0.0,0,2,0,3,0,0,3,0,1,1.0,0,0,1,0.0,0,1
2022,17.0,1,76,2,1,15,2,3,0.0,0,0,0,4,0,0,4,0,0,1.0,0,0,0,0.0,0,1
2022,17.0,1,106,1,0,64,4,3,0.0,0,2,1,2,0,0,1,1,3,1.0,0,0,0,0.0,0,1
2022,17.0,1,125,1,0,145,3,5,0.0,0,2,0,1,0,0,2,0,0,1.0,0,0,0,0.0,0,1
2022,17.0,1,66,1,0,35,3,4,0.0,0,0,0,3,0,0,3,0,0,2.0,0,0,0,0.0,0,1
2022,17.0,1,196,1,0,131,2,3,0.0,1,0,1,3,0,0,4,0,0,2.0,1,0,0,0.0,0,1
2022,17.0,1,178,2,1,222,1,0,0.0,1,2,1,4,0,0,3,1,1,2.0,0,1,0,0.0,1,1
2022,17.0,1,112,1,0,207,2,3,0.0,1,0,1,4,0,0,3,1,3,2.0,0,1,0,0.0,0,1
2022,17.0,1,91,1,0,9,2,4,0.0,0,2,1,4,0,2,3,0,0,1.0,0,0,0,0.0,0,1
2022,17.0,1,95,1,0,15,2,3,0.0,1,0,1,3,0,0,1,1,3,2.0,0,0,0,0.0,1,1
2022,17.0,1,130,1,0,16,3,4,0.0,1,2,1,2,0,0,2,1,1,4.0,0,0,0,0.0,0,1
2022,17.0,1,154,1,0,21,2,2,0.0,1,2,0,4,0,0,4,1,3,1.0,1,0,0,0.0,0,1
2022,17.0,1,121,1,0,164,3,3,0.0,1,2,0,3,1,3,2,1,3,0.0,0,0,1,0.0,0,1
2022,17.0,1,121,1,0,21,2,4,0.0,1,2,0,1,1,3,1,0,0,3.0,0,0,0,0.0,0,1
2022,17.0,1,11,2,1,138,2,5,0.0,0,1,1,1,0,0,1,0,0,1.0,0,0,0,0.0,0,1
2022,17.0,1,121,1,0,24,1,0,0.0,1,2,1,1,0,0,1,1,3,2.0,0,1,0,0.0,0,1
2022,17.0,1,139,1,0,29,2,3,0.0,1,0,0,4,1,2,4,0,0,2.0,0,0,0,0.0,0,1
2022,17.0,1,136,1,0,12,4,3,0.0,1,0,0,2,1,3,3,1,3,1.0,0,0,1,0.0,0,1
2022,17.0,1,6,2,1,37,4,3,0.0,1,2,0,1,0,0,1,1,3,2.0,0,0,1,0.0,0,1
2022,17.0,1,179,1,0,44,3,4,0.0,1,1,1,0,0,0,1,0,0,4.0,0,0,0,0.0,0,1
2022,17.0,2,89,1,0,75,2,4,0.0,1,2,0,1,0,0,3,0,0,2.0,1,0,0,0.0,0,1
2022,17.0,2,124,1,0,55,3,2,0.0,1,2,0,1,0,0,3,1,1,1.0,0,0,1,0.0,0,1
2022,17.0,1,94,1,0,57,2,3,0.0,1,2,1,1,0,0,3,1,1,4.0,0,0,1,0.0,0,1
2022,17.0,1,81,1,0,91,3,3,0.0,1,3,0,1,0,0,1,1,1,3.0,0,0,0,0.0,0,1
2022,17.0,2,89,1,0,244,1,0,0.0,1,2,0,1,1,3,1,1,3,4.0,1,0,0,0.0,0,0
2022,17.0,1,101,1,0,79,4,3,0.0,1,0,1,1,0,0,1,0,0,3.0,0,0,1,0.0,0,1
2022,17.0,1,81,1,0,23,4,4,0.0,1,2,0,1,0,0,1,1,1,2.0,0,0,0,0.0,0,1
2022,17.0,1,112,1,0,75,4,3,0.0,1,2,0,4,1,1,4,1,2,1.0,0,0,1,0.0,0,1
2022,17.0,1,112,1,0,10,4,3,0.0,0,2,0,1,0,0,4,1,2,1.0,0,0,1,0.0,0,1
2022,17.0,1,112,1,0,2,4,3,0.0,1,0,1,0,0,0,2,1,1,4.0,0,0,0,0.0,0,1
2022,17.0,2,122,1,0,29,6,4,0.0,1,0,0,1,0,0,3,0,0,2.0,1,0,0,0.0,0,1
2022,17.0,1,130,1,0,21,2,3,0.0,1,2,0,1,0,0,5,1,1,3.0,0,0,1,0.0,0,1
2022,17.0,1,251,2,1,21,4,4,0.0,1,2,0,3,0,0,4,1,3,2.0,1,0,0,0.0,0,1
2022,17.0,1,100,1,0,6,4,4,0.0,1,3,1,4,0,0,3,1,3,1.0,0,0,0,0.0,0,1
2022,17.0,2,136,1,0,57,2,3,0.0,1,2,0,1,0,0,1,1,3,2.0,0,0,0,0.0,0,1
2022,17.0,1,64,1,0,133,2,3,0.0,1,2,1,3,0,0,4,0,0,1.0,0,0,0,0.0,0,1
2022,17.0,1,130,1,0,4,2,3,0.0,1,2,1,1,0,0,3,1,2,1.0,0,0,0,0.0,0,1
2022,17.0,1,189,1,0,28,4,3,0.0,0,2,0,3,0,0,4,1,3,1.0,0,0,1,0.0,0,1
2022,17.0,1,39,2,1,10,2,3,0.0,0,2,0,4,1,3,4,0,0,0.0,1,0,0,0.0,0,1
2022,17.0,2,123,1,0,16,4,4,0.0,1,2,1,0,0,0,1,1,1,4.0,0,0,0,0.0,0,1
2022,17.0,2,86,1,0,3,2,2,0.0,1,2,1,1,0,0,1,1,3,3.0,0,1,0,0.0,0,1
2022,17.0,1,100,1,0,3,3,2,0.0,1,2,0,4,1,2,4,1,2,2.0,1,0,0,0.0,0,1
2022,17.0,1,89,1,0,37,1,0,0.0,1,2,1,1,0,0,3,1,3,2.0,0,0,0,0.0,0,1
2022,17.0,1,231,1,0,129,3,3,0.0,1,1,1,3,0,0,3,1,1,1.0,0,0,0,0.0,0,1
2022,17.0,2,80,1,0,16,3,4,0.0,1,2,0,0,0,0,1,0,0,1.0,0,0,0,0.0,1,0
2022,17.0,1,231,1,0,107,4,3,0.0,1,0,0,2,0,0,2,1,3,2.0,0,0,1,0.0,0,1
2022,17.0,2,221,1,0,227,2,4,0.0,1,0,0,3,0,0,3,1,1,3.0,1,0,0,0.0,0,1
2022,17.0,1,80,1,0,129,3,3,0.0,1,1,1,2,0,0,1,0,0,2.0,0,0,1,0.0,0,1
2022,17.0,2,169,1,0,31,4,4,0.0,1,2,0,1,0,0,3,1,1,1.0,0,1,0,0.0,0,0
2022,17.0,2,175,2,1,68,4,2,0.0,1,2,0,1,0,0,2,1,3,1.0,1,0,0,0.0,0,0
2022,17.0,1,80,1,0,35,4,2,0.0,0,0,0,3,0,0,3,1,2,1.0,0,0,1,0.0,0,0
2022,17.0,1,176,1,0,15,3,5,0.0,1,0,1,3,0,0,1,1,3,2.0,0,0,0,0.0,0,1
2022,17.0,2,64,1,0,40,3,3,0.0,1,0,1,1,0,0,2,1,3,2.0,1,0,0,0.0,0,1
2022,17.0,1,223,1,0,79,4,3,0.0,0,0,0,3,1,3,2,0,0,1.0,0,0,1,0.0,0,1
2022,17.0,1,122,1,0,9,3,4,0.0,1,2,1,5,1,2,5,1,2,2.0,0,0,0,0.0,0,1
2022,17.0,1,141,1,0,3,3,3,0.0,1,2,0,2,0,0,3,1,1,3.0,0,0,1,0.0,0,1
2022,17.0,2,101,1,0,21,2,4,0.0,0,2,0,6,1,2,6,1,2,1.0,1,0,0,0.0,0,1
2022,17.0,2,58,1,0,31,4,2,0.0,1,2,0,4,1,2,4,0,0,2.0,0,0,1,0.0,0,1
2022,17.0,1,99,1,0,229,2,4,0.0,1,1,0,1,0,0,1,1,1,4.0,1,0,0,0.0,0,0
2022,16.0,2,35,2,0,10,1,0,0.0,1,2,0,4,0,0,4,1,3,2.0,1,0,0,0.0,0,1
2022,16.0,1,121,1,0,101,4,3,0.0,0,2,0,4,1,2,4,0,0,1.0,0,0,0,0.0,1,1
2022,16.0,1,131,1,0,47,2,3,0.0,1,0,1,4,1,2,1,0,0,1.0,0,0,1,0.0,0,0
2022,16.0,2,139,1,0,34,3,3,0.0,1,2,1,2,0,0,3,1,3,1.0,0,0,1,0.0,0,1
2022,16.0,2,208,1,0,3,2,4,0.0,1,2,1,1,0,0,1,0,0,4.0,0,0,0,0.0,0,1
2022,16.0,2,121,1,0,52,3,4,0.0,1,2,0,3,0,0,3,1,3,1.0,0,0,0,0.0,0,1
2022,16.0,1,191,1,0,91,4,5,0.0,1,0,1,3,0,0,3,1,3,2.0,1,0,0,0.0,0,1
2022,16.0,2,80,1,0,16,3,3,0.0,1,2,1,1,0,0,2,1,1,4.0,0,0,0,0.0,0,1
2022,16.0,1,144,1,0,72,4,3,0.0,1,0,1,0,0,0,0,1,1,4.0,0,1,0,0.0,0,0
2022,16.0,2,231,1,0,114,4,3,0.0,1,2,1,0,0,0,0,0,0,4.0,1,0,0,0.0,0,1
2022,16.0,2,122,1,0,22,2,3,0.0,1,2,1,1,0,0,1,0,0,4.0,0,1,0,0.0,0,1
2022,16.0,1,113,1,0,266,3,4,0.0,0,0,0,1,0,0,3,1,2,2.0,0,0,0,0.0,0,0
2022,16.0,1,104,1,0,47,3,3,0.0,1,0,1,1,1,3,2,1,3,1.0,0,1,0,0.0,0,0
2022,16.0,2,85,1,0,33,1,0,0.0,1,1,1,3,0,0,1,1,1,2.0,0,1,0,0.0,0,0
2022,16.0,2,129,1,0,57,4,3,0.0,1,2,0,0,0,0,0,0,0,4.0,0,0,0,0.0,1,0
2022,16.0,2,106,1,0,33,4,3,0.0,1,1,1,0,0,0,1,0,0,2.0,0,0,0,0.0,0,0
2022,16.0,2,117,1,0,74,2,1,0.0,1,1,1,0,0,0,1,0,0,4.0,0,0,1,0.0,0,0
2022,16.0,1,250,1,0,47,2,5,0.0,1,0,1,0,0,0,0,0,0,4.0,0,0,0,0.0,1,0
2022,16.0,2,99,1,0,263,4,3,0.0,1,1,0,1,0,0,1,0,0,1.0,0,0,1,0.0,0,1
2022,16.0,1,92,2,1,57,1,0,0.0,1,2,0,1,0,0,1,1,3,1.0,1,0,1,0.0,0,1
2022,16.0,1,215,2,1,145,2,3,0.0,1,2,1,0,0,0,1,0,0,4.0,0,1,0,0.0,0,0
2022,16.0,2,133,1,0,57,3,4,0.0,1,2,1,0,0,0,1,0,0,4.0,0,0,0,0.0,0,1
2022,16.0,1,71,1,0,74,4,3,0.0,1,1,1,1,0,0,2,0,0,3.0,0,0,1,0.0,0,0
2022,16.0,1,110,1,0,57,2,3,0.0,1,2,0,0,0,0,3,1,1,4.0,0,0,1,0.0,0,0
2022,16.0,2,64,1,0,3,3,4,0.0,1,2,1,1,0,0,4,1,3,2.0,0,0,0,0.0,0,1
2022,16.0,2,138,1,0,161,1,3,0.0,1,2,0,0,0,0,1,0,0,4.0,0,0,0,0.0,0,1
2022,16.0,1,65,2,1,310,4,3,0.0,1,0,0,0,0,0,1,0,0,4.0,1,0,0,0.0,0,1
2022,16.0,2,194,1,0,273,1,0,0.0,1,1,1,3,0,0,4,0,0,0.0,0,0,1,0.0,0,1
2022,16.0,2,134,1,0,199,3,3,0.0,1,0,0,1,0,0,2,1,3,1.0,0,0,1,0.0,0,0
2022,16.0,2,189,1,0,0,2,3,0.0,1,2,0,1,0,0,2,1,3,1.0,0,1,0,0.0,0,1
2022,16.0,2,124,1,0,55,3,2,0.0,1,2,1,1,1,1,1,1,1,1.0,1,0,0,0.0,0,1
2022,16.0,2,141,1,0,161,2,3,0.0,1,0,0,2,0,0,1,1,1,3.0,0,0,1,0.0,0,1
2022,16.0,1,122,1,0,234,2,3,0.0,1,1,0,3,0,0,4,0,0,4.0,1,0,0,0.0,0,0
2022,16.0,1,98,1,0,57,2,3,0.0,1,2,1,0,0,0,0,1,1,4.0,0,0,1,0.0,0,0
2022,16.0,2,121,1,0,24,3,3,0.0,1,2,1,4,0,0,4,1,1,3.0,0,0,0,0.0,0,1
2022,16.0,2,123,1,0,0,2,3,0.0,1,2,0,1,0,0,1,0,0,1.0,0,1,0,0.0,0,1
2022,16.0,1,113,1,0,10,3,3,0.0,1,2,0,1,0,0,3,0,0,1.0,1,0,0,0.0,0,1
2022,16.0,2,127,1,0,40,1,0,0.0,1,0,1,2,0,0,4,0,0,4.0,0,1,0,0.0,0,1
2022,16.0,2,220,1,0,57,4,3,0.0,1,2,0,4,1,1,3,1,3,1.0,0,0,0,0.0,0,1
2022,16.0,1,105,1,0,44,2,4,0.0,1,1,1,1,0,0,1,1,1,3.0,0,0,0,0.0,0,0
2022,16.0,2,131,1,0,16,2,5,0.0,1,2,1,3,0,0,3,1,3,2.0,0,0,0,0.0,0,1
2022,16.0,2,168,1,0,90,4,3,0.0,1,2,1,0,0,0,1,0,0,4.0,0,0,1,0.0,0,0
2022,16.0,2,96,1,0,54,3,5,0.0,1,2,0,1,1,2,2,1,2,1.0,0,0,0,0.0,0,1
2022,16.0,1,16,2,1,29,3,3,0.0,0,0,0,1,0,0,1,0,0,4.0,1,0,0,0.0,0,1
2022,16.0,1,148,1,0,0,2,3,0.0,1,0,0,1,0,0,3,1,3,3.0,0,0,0,0.0,0,0
2022,16.0,2,85,1,0,9,2,4,0.0,1,2,0,0,0,0,1,1,1,4.0,0,0,0,0.0,0,0
2022,16.0,2,146,1,0,16,3,4,0.0,1,2,1,1,0,0,3,0,0,1.0,0,0,0,0.0,0,1
2022,16.0,1,86,1,0,124,3,2,0.0,1,1,1,1,0,0,1,1,1,1.0,1,0,0,0.0,0,0
2022,16.0,2,93,1,0,16,3,5,0.0,1,2,0,3,0,0,4,0,0,2.0,0,0,0,0.0,0,1
2022,16.0,2,176,1,0,179,4,5,0.0,1,2,1,3,0,0,3,0,0,1.0,1,0,0,0.0,0,1
